,molecule_chembl_id,units,IC50,smiles,pIC50
2954,CHEMBL345077,nM,340.0,C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,6.468521082957745
2955,CHEMBL380972,nM,340.0,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6.468521082957745
2956,CHEMBL394056,nM,340.0,COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.468521082957745
2957,CHEMBL3612567,nM,340.0,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc21,6.468521082957745
2958,CHEMBL3297998,nM,340.1,CCCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,6.468393368067278
2959,CHEMBL1947127,nM,342.0,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3cccc(Br)c3)c2cc1OC,6.465973893943865
2960,CHEMBL3972605,nM,343.0,CCC(=O)Nc1cc2c(Nc3ccc(C(O)c4ccccc4)cc3)ncnc2cc1OC,6.464705879957229
2961,CHEMBL289959,nM,346.0,c1ccc(Nc2ncnc3ccccc23)cc1,6.460923901207224
2962,CHEMBL4227812,nM,348.0,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OC)cc3OC)n2)c1,6.458420756053419
2963,CHEMBL52197,nM,348.0,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.458420756053419
2964,CHEMBL176705,nM,350.0,COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,6.455931955649724
2965,CHEMBL1090362,nM,350.0,CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)cc2)CC1,6.455931955649724
2966,CHEMBL544833,nM,350.0,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC.Cl,6.455931955649724
2967,CHEMBL49120,nM,350.0,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,6.455931955649724
2968,CHEMBL1830274,nM,350.0,Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,6.455931955649724
2969,CHEMBL169064,nM,350.0,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,6.455931955649724
2970,CHEMBL290389,nM,350.0,COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,6.455931955649724
2971,CHEMBL2408830,nM,350.0,C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)c4)n3)c(OC)c2)CC1,6.455931955649724
2972,CHEMBL2324871,nM,350.0,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,6.455931955649724
2973,CHEMBL265629,nM,350.0,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,6.455931955649724
2974,CHEMBL595142,nM,350.0,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,6.455931955649724
2975,CHEMBL3805654,nM,351.8,CCOC(C)Oc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,6.453704164878557
2976,CHEMBL2347971,nM,352.0,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccoc3)c12)c1ccccc1,6.453457336521868
2977,CHEMBL3775911,nM,353.7,O=C1COc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc2N1CCCN1CCOCC1,6.451364940185249
2978,CHEMBL116308,nM,355.0,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,6.449771646944906
2979,CHEMBL3622659,nM,356.6,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC[S+]([O-])CC1,6.447818661160664
2980,CHEMBL4101193,nM,360.0,CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,6.443697499232712
2981,CHEMBL440873,nM,360.0,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,6.443697499232712
2982,CHEMBL4066141,nM,360.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C6COC6)CC5)c(C)c4)nc32)C1,6.443697499232712
2983,CHEMBL552860,nM,360.0,CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,6.443697499232712
2984,CHEMBL245798,nM,360.0,COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OC1CCN(C)CC1,6.443697499232712
2985,CHEMBL437885,nM,360.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,6.443697499232712
2986,CHEMBL4096822,nM,362.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.441291429466834
2987,CHEMBL3752129,nM,362.0,COc1cc(NC(=O)Nc2nccs2)cc(-c2cn(C)cn2)c1OC,6.441291429466834
2988,CHEMBL3805260,nM,363.3,CCOC(C)Oc1cc2ncnc(Nc3ccc(C)c([N+](=O)[O-])c3)c2c2c1OCCO2,6.439734602137285
2989,CHEMBL4083916,nM,365.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(C)C)c4)nc32)C1,6.437707135543525
2990,CHEMBL3092307,nM,365.0,CCN(CC)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.437707135543525
2991,CHEMBL1952211,nM,365.0,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@H]3CC[C@H](O)C3)C2=O)cc1,6.437707135543525
2992,CHEMBL4087525,nM,365.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(C)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.437707135543525
2993,CHEMBL257411,nM,366.0,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,6.436518914605589
2994,CHEMBL1242656,nM,366.0,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,6.436518914605589
2995,CHEMBL3671569,nM,368.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1,6.434152181326482
2996,CHEMBL1821871,nM,370.0,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(Br)cc3)C2)cc1C,6.431798275933005
2997,CHEMBL1928949,nM,370.0,CCOC(=O)CNc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.431798275933005
2998,CHEMBL56393,nM,370.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,6.431798275933005
2999,CHEMBL3416636,nM,372.0,Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1,6.429457060118103
3000,CHEMBL4084726,nM,373.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.428291168191312
3001,CHEMBL2437457,nM,373.5,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,6.427709393848582
3002,CHEMBL281467,nM,374.8,C=CC(=O)Nc1cnc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.426200417784259
3003,CHEMBL4097770,nM,377.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(C)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.423658649794207
3004,CHEMBL4067373,nM,379.7,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,6.420559402860203
3005,CHEMBL1242293,nM,380.0,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,6.42021640338319
3006,CHEMBL1950289,nM,380.0,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,6.42021640338319
3007,CHEMBL247512,nM,380.0,CC(=O)NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.42021640338319
3008,CHEMBL356324,nM,380.0,N#C/C(=C\c1ccc(O)c(O)c1)S(=O)(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.42021640338319
3009,CHEMBL253292,nM,380.0,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,6.42021640338319
3010,CHEMBL2064376,nM,380.0,COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,6.42021640338319
3011,CHEMBL2064373,nM,380.0,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.42021640338319
3012,CHEMBL574059,nM,380.0,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,6.42021640338319
3013,CHEMBL4105392,nM,383.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(Cl)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.416801226031377
3014,CHEMBL3944095,nM,383.0,CCC(=O)Nc1cc2c(Nc3ccc(NCc4ccccc4)cc3)ncnc2cc1OC,6.416801226031377
3015,CHEMBL4110614,nM,383.7,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,6.416008200801684
3016,CHEMBL3968716,nM,383.7,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@H]1CCCN(C(=O)/C=C/CN2CCOCC2)C1,6.416008200801684
3017,CHEMBL4069277,nM,385.5,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,6.4139756176130245
3018,CHEMBL3805280,nM,387.8,COCCOc1cc2ncnc(Nc3ccc(F)c(C#N)c3)c2c2c1OCCO2,6.411392195257314
3019,CHEMBL3942999,nM,388.0,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccncc4)cc3)ncnc2cc1OC,6.411168274405792
3020,CHEMBL1234815,nM,388.0,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,6.411168274405792
3021,CHEMBL3671548,nM,389.0,C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.410050398674292
3022,CHEMBL3799864,nM,389.4,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCCN(C(C)=O)CC4)cc3OC)ncc2SC)c1,6.409604052815987
3023,CHEMBL574058,nM,390.0,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,6.4089353929735005
3024,CHEMBL1828862,nM,390.0,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,6.4089353929735005
3025,CHEMBL93423,nM,390.0,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1O,6.4089353929735005
3026,CHEMBL127367,nM,390.0,CCOc1cc2ncnc(Nc3cccc(-c4nc[nH]n4)c3)c2cc1OCC,6.4089353929735005
3027,CHEMBL3813876,nM,390.0,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCCN4CCOCC4)cc23)cc1Cl,6.4089353929735005
3028,CHEMBL583683,nM,390.0,CN(/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OCCl,6.4089353929735005
3029,CHEMBL4215496,nM,390.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1,6.4089353929735005
3030,CHEMBL3741768,nM,390.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)c(OCCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)cc23)c1,6.4089353929735005
3031,CHEMBL1242853,nM,391.0,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,6.407823242604133
3032,CHEMBL2437468,nM,395.0,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)cc1,6.403402904373539
3033,CHEMBL4218447,nM,396.7,COc1ccc(-c2c3c4cc(O)c(OC)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,6.401537799525849
3034,CHEMBL247468,nM,397.0,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)oc3ncnc(NCCN4CCNCC4)c23)cc1,6.401209493236885
3035,CHEMBL485070,nM,400.0,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,6.3979400086720375
3036,CHEMBL25610,nM,400.0,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.3979400086720375
3037,CHEMBL67535,nM,400.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.3979400086720375
3038,CHEMBL461811,nM,400.0,Cc1cc(Oc2ccc(Nc3ncnc4cc(C#C[C@@H]5C[C@@H](OC(=O)N6CCOCC6)CN5)sc34)cc2Cl)no1,6.3979400086720375
3039,CHEMBL522116,nM,400.0,CSCc1cc(/C=C2\C(=O)Nc3ccccc32)cc(CSC)c1O,6.3979400086720375
3040,CHEMBL281872,nM,400.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,6.3979400086720375
3041,CHEMBL55979,nM,400.0,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.3979400086720375
3042,CHEMBL2178352,nM,400.0,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,6.3979400086720375
3043,CHEMBL2316151,nM,400.0,COc1cc(/C=C2\CCC/C(=C\c3ccc(O)c(O)c3)C2=O)cc(OC)c1,6.3979400086720375
3044,CHEMBL74432,nM,400.0,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.3979400086720375
3045,CHEMBL408683,nM,400.0,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.3979400086720375
3046,CHEMBL490768,nM,400.0,N#C/C(=C\c1cc(-c2ccccc2)c(O)c(-c2ccccc2)c1)C(N)=O,6.3979400086720375
3047,CHEMBL397122,nM,400.0,C[C@@H](c1cccc(F)c1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,6.3979400086720375
3048,CHEMBL248674,nM,402.1,COc1cc2ncnc(Nc3cccc(C#CCCO)c3)c2cc1OC,6.395665926897089
3049,CHEMBL3092305,nM,404.0,COC(=O)/C=C/CNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.393618634889394
3050,CHEMBL3967962,nM,405.0,O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,6.392544976785331
3051,CHEMBL401054,nM,405.0,COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1,6.392544976785331
3052,CHEMBL4206585,nM,409.0,CCS(=O)(=O)Nc1cc(-c2ccc3ncnc(Nc4cccc(C(=O)OC)c4)c3c2)cnc1OC,6.388276691992658
3053,CHEMBL3601223,nM,409.0,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,6.388276691992658
3054,CHEMBL3799138,nM,409.7,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2SC)c1,6.3875340360468575
3055,CHEMBL1830280,nM,410.0,NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,6.3872161432802645
3056,CHEMBL2152253,nM,410.0,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,6.3872161432802645
3057,CHEMBL304971,nM,410.0,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,6.3872161432802645
3058,CHEMBL2333998,nM,412.8,COc1cc2ncnc(Nc3cccc(C#N)c3)c2cc1OC,6.384260311380845
3059,CHEMBL4063067,nM,413.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.384049948343598
3060,CHEMBL3416620,nM,415.0,C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1,6.3819519032879075
3061,CHEMBL3806321,nM,416.1,Cc1ccc(Nc2ncnc3cc(OC(C)C)c4c(c23)OCCO4)cc1C#N,6.380802284207053
3062,CHEMBL4105503,nM,417.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.379863945026242
3063,CHEMBL2093928,nM,419.0,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,6.377785977033705
3064,CHEMBL3671585,nM,419.0,C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C,6.377785977033705
3065,CHEMBL1079742,nM,420.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,6.376750709602099
3066,CHEMBL352801,nM,420.0,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,6.376750709602099
3067,CHEMBL3235203,nM,420.0,Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,6.376750709602099
3068,CHEMBL72322,nM,420.0,Oc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,6.376750709602099
3069,CHEMBL4078801,nM,421.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,6.375717904164332
3070,CHEMBL3962032,nM,421.0,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4CC(C)C)c3)ncnc2cc1OC,6.375717904164332
3071,CHEMBL1947121,nM,422.0,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,6.374687549038326
3072,CHEMBL4081429,nM,427.7,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,6.368860749743189
3073,CHEMBL593987,nM,430.0,COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.366531544420413
3074,CHEMBL3088219,nM,430.0,Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(N)cc1)c1ccc(Br)cc1,6.366531544420413
3075,CHEMBL422066,nM,430.0,COc1cc2ncnc(NNc3ccc(F)c(Cl)c3)c2cc1OC,6.366531544420413
3076,CHEMBL395883,nM,430.0,COc1cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1COC[C@@H]1CNCCO1,6.366531544420413
3077,CHEMBL2347970,nM,434.0,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccco3)c12)c1ccccc1,6.362510270487489
3078,CHEMBL3774471,nM,434.1,O=C1COc2cc3ncnc(Nc4ccc(F)cc4)c3cc2N1CCCN1CCOCC1,6.3624102141613
3079,CHEMBL4106607,nM,435.3,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.361211332842602
3080,CHEMBL3929922,nM,435.3,CC#CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6.361211332842602
3081,CHEMBL4073062,nM,436.3,C=CC(=O)N1CC[C@@H](n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)C1,6.36021478701318
3082,CHEMBL1242201,nM,437.0,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.359518563029578
3083,CHEMBL333418,nM,439.0,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.357535479757878
3084,CHEMBL3612573,nM,440.0,CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4oc(=O)n(CCOC)c4cc23)c1,6.356547323513812
3085,CHEMBL194389,nM,440.0,COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.356547323513812
3086,CHEMBL355322,nM,440.0,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.356547323513812
3087,CHEMBL171311,nM,440.0,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.356547323513812
3088,CHEMBL3301625,nM,442.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,6.354577730650908
3089,CHEMBL544865,nM,444.0,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,6.35261702988538
3090,CHEMBL3633938,nM,445.0,N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,6.351639989019068
3091,CHEMBL1914656,nM,450.0,Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1,6.346787486224656
3092,CHEMBL2385990,nM,450.0,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,6.346787486224656
3093,CHEMBL308672,nM,450.0,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,6.346787486224656
3094,CHEMBL279459,nM,450.0,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,6.346787486224656
3095,CHEMBL422758,nM,450.0,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.346787486224656
3096,CHEMBL382822,nM,450.0,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@@H]1C(=O)N(C)C,6.346787486224656
3097,CHEMBL355191,nM,450.0,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,6.346787486224656
3098,CHEMBL57366,nM,450.0,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,6.346787486224656
3099,CHEMBL2347969,nM,452.0,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,6.3448615651886175
3100,CHEMBL3753444,nM,455.17,COc1ccc(-c2cc(NC(=O)Nc3ccncc3)cc(OC)c2OC)cn1,6.341826369776011
3101,CHEMBL3671583,nM,456.0,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O,6.341035157335565
3102,CHEMBL3775897,nM,456.2,Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,6.340844719059371
3103,CHEMBL101253,nM,457.7,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,6.339419087572701
3104,CHEMBL511478,nM,458.0,NNC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,6.339134521996131
3105,CHEMBL4064224,nM,459.0,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,6.338187314462739
3106,CHEMBL168382,nM,460.0,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,6.337242168318426
3107,CHEMBL246491,nM,460.0,COC(=O)COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.337242168318426
3108,CHEMBL3774808,nM,460.0,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,6.337242168318426
3109,CHEMBL538814,nM,460.0,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,6.337242168318426
3110,CHEMBL357097,nM,460.0,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,6.337242168318426
3111,CHEMBL3908711,nM,460.0,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.337242168318426
3112,CHEMBL2385959,nM,460.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)o1,6.337242168318426
3113,CHEMBL3219507,nM,460.0,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1B(O)O,6.337242168318426
3114,CHEMBL4225517,nM,462.0,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)C)cc3)n2)c1,6.335358024443874
3115,CHEMBL4074766,nM,462.0,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,6.335358024443874
3116,CHEMBL93295,nM,463.0,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,6.334419008982047
3117,CHEMBL600381,nM,464.0,CCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,6.333482019445119
3118,CHEMBL3092321,nM,464.0,CN1CCN(C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,6.333482019445119
3119,CHEMBL3092317,nM,464.0,CN(C)CCCN(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.333482019445119
3120,CHEMBL4062192,nM,467.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCCC5)c(C)c4)nc32)C1,6.330683119433887
3121,CHEMBL3612561,nM,470.0,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.327902142064282
3122,CHEMBL3965075,nM,470.0,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,6.327902142064282
3123,CHEMBL1817965,nM,470.0,C/C=C(\C)[C@H](O)[C@H](C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,6.327902142064282
